NUM_CODE;PRODUCT_CODE;PRODUCT_NAME;PRODUCT_COLOR;BRAND;TYPE
40648;24582881;Schmitz;Blue;B3814;T173
40649;11647209;Phifer;Blue;B3914;T275
40650;10645503;Otto;Yellow;B2615;T251
40651;29035961;Delvalle;Purple;B4264;T135
40652;30596611;Deck;Black;B3916;T243
40653;41931322;Craig;Green;B3281;T215
40654;76553893;Hunter;White;B3772;T145
40655;36847701;Smith;Black;B5166;T237
40656;61942382;Vanmeter;Black;B5955;T088
40657;70391003;Ray;Blue;B3035;T213
40658;29603973;Martinelli;Blue;B3533;T266
40659;49503549;Kelly;Blue;B2968;T228
40660;25868699;Lindsey;Purple;B4341;T239
40661;68432998;Davis;Green;B4599;T269
40662;14559148;Taylor;Purple;B4280;T241
40663;33522137;Story;Blue;B2343;T211
40664;80873959;Birchfield;Blue;B4329;T209
40665;45323350;Lemmon;Blue;B2755;T234
40666;12093334;Maggio;Blue;B4852;T193
40667;59796174;Bermudez;Blue;B2696;T280
40668;93092632;Nichols;Blue;B3202;T206
40669;07363280;Curtis;Blue;B3642;T270
40670;88606405;Ford;Green;B4536;T202
40671;85667686;Kostka;Red;B3564;T228
40672;41647970;McCorkle;Orange;B4803;T230
40673;93856327;Hunter;Purple;B3916;T310
40674;24302996;Pittman;Blue;B3184;T361
40675;68996388;Torres;Green;B2989;T276
40676;73299135;Beasley;Purple;B3158;T298
40677;47686599;Snyder;Blue;B3568;T231
40678;14512046;Taggart;White;B3867;T153
40679;46191290;Mannion;Blue;B4184;T321
40680;74714150;Lawson;Green;B4111;T232
40681;64448994;Foster;Red;B4607;T213
40682;14793688;Winkler;Purple;B4155;T218
40683;97783367;Magee;Blue;B3567;T266
40684;73953501;Freedman;Blue;B5384;T239
40685;66806078;Boucher;Red;B5671;T300
40686;68489374;Farnsworth;Red;B2443;T186
40687;33605435;Parrish;Black;B4810;T310
43434;60534289;Scott;Blue;B4369;T392
43435;43203683;Funke;Blue;B4674;T158
43436;01911432;Laperle;Blue;B3076;T346
43437;83350157;McNeill;Orange;B3043;T223
43438;38848596;Mardis;Purple;B4538;T219
43439;85821333;Cruz;Red;B4756;T199
43440;19108428;Rowe;Blue;B3974;T264
43441;88134921;Beyer;Green;B3163;T206
43442;52751897;Humphrey;Blue;B4850;T199
43443;02239092;Johnson;Black;B3957;T285
43444;70788641;Lewis;Purple;B1270;T249
43445;95427811;Savage;Blue;B4520;T251
43446;69757791;Jones;Blue;B5438;T116
43447;09683241;Goodwin;Orange;B3492;T314
43448;25761664;Sanders;Purple;B3578;T258
43449;99217249;Green;Black;B4487;T172
43450;30888042;Davidson;Blue;B3920;T291
43451;15504361;Arnold;Green;B4367;T325
43452;09270855;Holmes;Green;B4356;T264
43453;00654731;Hartshorn;Green;B2332;T251
43454;70236335;Villatoro;Black;B4944;T124
43455;01174499;Perkins;Blue;B3980;T254
43456;31386296;Evans;Black;B2821;T314
43457;36445601;Luu;Blue;B3514;T147
43458;24641353;Skipper;Blue;B3713;T269
43459;45177955;Settle;Orange;B4696;T213
43460;81588409;Stewart;Silver;B4544;T288
43461;39655528;Bullington;Orange;B4041;T125
43462;85928153;Mizer;Purple;B3802;T197
43463;95973745;Knight;Blue;B6303;T310
43464;88540527;Redmon;Red;B5350;T218
43465;64225539;O'Connor;Green;B3624;T324
43466;37608433;Todd;Blue;B4010;T298
43467;80220102;Ryan;Purple;B5949;T193
43468;35159895;Cano;Blue;B3303;T412
43469;05830165;Speck;Red;B2881;T068
43470;42777756;Hall;Blue;B5045;T297
43471;45146503;Ferguson;Green;B2723;T248
43472;08386035;White;Red;B6240;T232
43473;62996805;Ramos;Blue;B4305;T268
43474;98931760;Trout;Blue;B4268;T316
43475;78513102;Johnson;Green;B4181;T256
43476;90646802;Vela;Purple;B3988;T264
43477;40517976;Mastin;Blue;B4269;T358
43478;59982266;Salazar;Black;B4424;T188
43479;25158236;Berry;Green;B3870;T262
43480;59358896;McNamara;Brown;B4002;T296
43481;05774974;Bruce;Red;B2944;T312
43482;24381242;Boyd;Orange;B3384;T228
43483;92332071;Sheats;Orange;B4965;T225
43484;70750076;Gordon;Blue;B3034;T209
43485;47769546;Lauer;White;B3686;T255
43486;99006695;Newberry;Blue;B2507;T202
43487;37010250;Adams;Purple;B2251;T169
43488;23885472;Stanfill;Green;B3454;T452
43489;33723233;Manson;Blue;B2838;T220
43490;96280347;Grigsby;Green;B3179;T207
43491;65284100;Torres;Blue;B3427;T327
43492;60956088;Myers;Blue;B4712;T198
43493;49513846;Seaton;Yellow;B6227;T262
43494;66415350;Darby;Blue;B3906;T222
43495;94143742;Nichols;Orange;B3621;T202
43496;77223625;Jones;Black;B4321;T286
43497;57216111;Hadnot;Green;B2656;T216
43498;60201282;Grubbs;Blue;B4115;T270
43499;50105811;Brown;Blue;B4145;T353
43500;84770993;Reese;Green;B3144;T136
43501;93523333;Geer;Orange;B3388;T143
43502;35481117;Hindman;Red;B2905;T329
43503;02840239;Flynn;Blue;B2561;T187
43504;68346632;Ellenberger;Purple;B4321;T359
43505;76329712;Casillas;Blue;B3584;T187
43506;21675520;Greenwood;Red;B3141;T199
43507;38971336;Groves;Blue;B4016;T136
43508;04233875;Mowry;Blue;B2285;T271
43509;95389889;Escalante;Green;B4291;T207
43510;42197509;Crow;Blue;B5301;T202
43511;30782611;Collins;Blue;B4510;T289
43512;60908048;Beal;Red;B4743;T282
43513;80850245;Solomon;Orange;B2221;T219
43514;58023510;Dehaven;Purple;B4125;T199
43515;97093962;Allen;Blue;B2722;T336
43516;75008597;Valdes;Green;B5263;T331
43517;31285146;Saenz;Green;B4101;T217
43518;10360116;Baca;Red;B3240;T245
43519;93059595;Smith;Blue;B3833;T215
43520;66324252;Dutton;Green;B3966;T189
43521;14597298;Kiser;Green;B4501;T314
43522;91532492;Oakes;White;B4926;T277
43523;77071419;Sedgwick;Blue;B5276;T311
43524;52543684;Casillas;Red;B3181;T241
43525;58223984;Hovis;Green;B6082;T255
43526;42955312;Sales;Blue;B4860;T250
43527;05647607;Myers;Brown;B3527;T307
43528;58613195;Cochrane;Blue;B3659;T323
43529;22467235;Kelly;Green;B3513;T231
43530;80658357;Hensley;Green;B3862;T270
43531;23867902;Graham;Blue;B3809;T303
43532;97631786;Dunham;Orange;B2737;T261
43533;24918453;Beery;Blue;B3061;T236
43534;18470468;Mitchell;Blue;B3280;T312
43535;39736724;Hodges;Silver;B3451;T314
43536;72016934;Wiggins;Blue;B4706;T303
43537;69213595;Black;Blue;B5131;T310
43538;36389600;Busby;Green;B3992;T271
43539;45384912;Rosenberg;Orange;B2948;T271
43540;32444148;Savage;Blue;B4841;T267
43541;45354272;Hord;Silver;B2255;T306
43542;35278841;Thurston;White;B2863;T316
43543;39851604;Cox;Blue;B4016;T261
43544;98279058;Lundy;Red;B4022;T238
43545;82307567;McLain;Blue;B4410;T262
43546;71768126;Ousley;Blue;B5487;T190
43547;65786927;Young;Yellow;B2837;T326
43548;29422793;Miller;Green;B4028;T328
43549;49633538;Norton;Green;B4083;T159
43550;44868221;Duarte;Green;B3595;T162
43551;00280802;Lee;Blue;B4323;T260
43552;16736266;Garris;Orange;B3260;T251
43553;99987355;Brice;Blue;B4508;T311
43554;49948791;Chacon;Blue;B4662;T290
43555;73898742;Shepherd;Blue;B2450;T204
43556;31071075;Halverson;Blue;B3463;T268
43557;97801305;McClure;Orange;B4642;T255
43558;97417337;Walker;Blue;B3125;T213
43559;09082704;Card;Blue;B4928;T246
43560;79417705;Spadafora;Orange;B3420;T358
43561;15404049;Hunt;Red;B3670;T282
43562;24306858;Walker;Green;B4943;T229
43563;73887310;Jensen;Black;B5502;T246
43564;80921019;Shrader;Blue;B3171;T333
43565;15182048;Polk;Blue;B2982;T386
43566;28424931;True;Blue;B3974;T245
43567;73709553;Thompson;Blue;B3456;T349
43568;59553871;Beltran;Blue;B3668;T327
43569;90699170;Rupp;Blue;B4379;T229
43570;46348700;Haley;Green;B1514;T287
43571;32931949;Garrison;Blue;B2151;T358
43572;03653405;Kincaid;Orange;B3859;T349
43573;16053764;Simpson;Blue;B4397;T354
43574;41034559;Mitchell;Orange;B4046;T305
43575;73299337;Miller;Purple;B4011;T329
43576;44269019;Hopkins;Blue;B3745;T303
43577;53717020;Brown;Black;B4606;T303
43578;27184344;Heffner;Green;B2300;T216
43579;52304959;Wunder;Red;B4434;T220
43580;12150823;Treat;Blue;B3552;T158
43581;21918848;Dunning;Yellow;B4888;T309
43582;30097742;Howell;Green;B2916;T250
43583;38058184;Odell;Blue;B3605;T364
43584;07566603;Ladner;Purple;B5049;T361
43585;16747219;Enriquez;White;B4941;T219
43586;71291978;Hoffman;Green;B4012;T360
43587;40516363;Clark;Blue;B5029;T154
43588;15464775;Allen;Blue;B3139;T205
43589;56103540;Watts;Orange;B2931;T189
43590;89227017;Bryant;Blue;B4138;T266
43591;09960382;Morrow;Green;B4061;T173
43592;00002141;Kelly;Brown;B4807;T296
43593;83053935;Crouch;Red;B3804;T246
43594;38969044;Oxendine;Blue;B3730;T186
43595;17660105;Mills;Blue;B2561;T284
43596;53606457;Bethel;Purple;B4014;T184
43597;67509045;Simon;Red;B3130;T162
43598;99733997;Byerly;Purple;B2483;T253
43599;80034510;Birdsall;Purple;B5582;T251
43600;83269290;Lloyd;Red;B3462;T270
43601;21364281;Brown;Blue;B5261;T306
43602;95851834;Dales;Blue;B3288;T424
43603;56348465;Swensen;Green;B3470;T146
43604;02799411;Laffoon;Green;B5880;T171
43605;54465380;Tatum;Orange;B5967;T261
43606;57193599;Morales;Blue;B4062;T253
43607;86241952;Champion;Blue;B4518;T294
43608;50426762;McIntyre;Purple;B4721;T311
43609;67394140;Ragland;Red;B3675;T287
43610;73621067;Harris;Black;B3772;T302
43611;09763287;Garrett;Blue;B5071;T313
43612;82783231;Hopper;Orange;B4868;T274
43613;11851497;Hawkins;White;B2122;T209
43614;23188758;Frazier;Blue;B3412;T227
43615;69907279;Parsons;Brown;B3704;T212
43616;83601953;Badger;Blue;B2866;T416
34834;62553524;Ford;Purple;B3942;T339
34835;82095263;Horton;Blue;B4107;T342
34836;56620067;Andress;Blue;B5758;T277
34837;89772312;Rein;Blue;B3518;T373
34838;29169236;Horton;Red;B4964;T317
34839;55039422;Torres;Black;B3727;T340
34840;87209923;Shaw;Blue;B2797;T221
34841;66316312;Helms;Green;B3752;T212
34842;47592404;Johansen;Orange;B4721;T266
34843;11608429;Calvert;Green;B4751;T318
34844;48481372;Arnold;Blue;B4301;T190
34845;61406708;Davis;Blue;B3883;T206
34846;27040417;Ellison;Blue;B4507;T180
34847;57459743;Clark;Purple;B4769;T174
34848;16645672;Bronstein;Blue;B5065;T346
34849;70282976;Rivers;Yellow;B4774;T322
34850;52740247;Martin;Blue;B4178;T232
34851;36075609;Young;Blue;B3709;T170
34852;75638277;Curry;Blue;B4254;T312
34853;60684378;Guerrero;Blue;B4377;T192
34854;97669923;Morris;Blue;B3976;T197
34855;97075091;Richardson;Purple;B4096;T200
34856;27251097;Huang;Blue;B4157;T279
34857;72760886;Cusack;Blue;B3887;T257
34858;65724473;Dietrich;Green;B2257;T197
34859;64861335;Melvin;Yellow;B3911;T199
34860;02309056;Delarosa;Blue;B4764;T282
34861;89267418;Hunger;Blue;B4026;T269
34862;03510808;Fernandez;Blue;B4243;T261
34863;37150037;Bowden;Purple;B4626;T208
34864;77101963;Wallace;Blue;B4968;T268
34865;12187633;Smith;Red;B3213;T258
34866;76945550;Pye;Green;B2750;T204
34867;34629927;Mitchell;Blue;B2650;T275
34868;34173616;Riley;Purple;B5056;T290
34869;57465011;Downs;Purple;B4561;T279
34870;54774171;Ronquillo;Brown;B3419;T172
34871;69368585;Robbins;White;B3771;T228
34872;85851490;Valenzuela;Black;B2689;T206
34873;54702830;Baldwin;Purple;B5347;T275
34874;06872575;Ringo;Blue;B5734;T275
34875;69280808;Newsome;Blue;B6037;T262
34876;90881769;Griffin;Black;B3211;T313
34877;10208035;Patterson;Red;B5473;T346
34878;82012960;Arrieta;Red;B4964;T170
34879;32298351;Medved;Green;B4421;T195
34880;47527106;Cantin;Red;B3484;T249
34881;14994951;Allen;Black;B4725;T227
34882;26089437;Schneider;Orange;B4684;T371
34883;79156345;Westfall;Blue;B3146;T273
34884;05673208;Johnson;Black;B4038;T326
34885;84356505;Ibarra;Blue;B3846;T131
34886;98119571;Engelhardt;Blue;B3802;T279
34887;34690022;Hollon;Purple;B4161;T285
34888;36862679;Kirk;Green;B5969;T273
34889;31293305;Shine;Purple;B3048;T237
34890;37313829;Cook;Purple;B3853;T201
34891;56269812;Thornsberry;Green;B4791;T344
34892;53999643;Walters;Silver;B3538;T376
34893;91305960;Reed;Blue;B4789;T227
34894;76199039;Ahmad;Blue;B4050;T336
34895;29205301;Beaulieu;Purple;B3489;T357
34896;11072410;Johnson;Yellow;B2676;T238
34897;52012336;Dowdy;Brown;B3673;T317
34898;27205652;Fuller;Blue;B2838;T297
34899;69570957;Hopkins;Red;B3231;T235
34900;02504852;Stewart;Silver;B3480;T279
34901;03929077;James;Blue;B3458;T192
34902;43251752;Miller;Purple;B4185;T229
34903;81078190;Souza;Blue;B3718;T245
34904;37303104;Rodriguez;Green;B2087;T332
34905;45119456;Marin;Blue;B2806;T205
34906;75183596;McCoy;Purple;B3041;T290
34907;75866634;Harrop;Purple;B4420;T194
34908;19349679;Lozano;Purple;B4518;T377
34909;64946603;Lee;Green;B4058;T228
34910;42774560;Sanchez;Brown;B3371;T176
34911;23553626;Brown;Purple;B5512;T220
34912;08885243;Morse;Purple;B3170;T206
34913;71920959;Sullivan;Green;B3396;T242
34914;01513783;Ivy;Blue;B4472;T246
34915;53730082;Salinas;Red;B5396;T257
34916;48554369;Barbosa;Purple;B2683;T337
34917;98521281;Ruiz;Red;B2216;T253
34918;84525732;Laster;Blue;B4393;T226
34919;78997731;Maness;Blue;B6097;T309
34920;46194167;Welch;Blue;B4083;T329
34921;95374109;Willis;Brown;B4919;T294
34922;81447326;Chamberlain;Blue;B4803;T213
34923;03943641;Davenport;Orange;B4233;T207
34924;35671657;Matthews;Purple;B3396;T338
34925;66726279;Cureton;Blue;B3775;T212
34926;71565354;Skinner;Blue;B3120;T227
34927;59639916;Howell;Blue;B5216;T260
34928;44821162;Williams;Green;B4526;T189
34929;43375407;Leach;Orange;B3963;T307
34930;74961843;Barney;Blue;B5045;T183
34931;43872581;Hackett;Red;B4403;T233
34932;62890063;Fitzgerald;Blue;B4155;T310
34933;45619398;Gardner;Red;B3077;T264
34934;70789026;Scott;Blue;B3650;T246
34935;29172579;Watkins;Blue;B4128;T212
34936;69068465;Howell;Blue;B3424;T262
34937;55479736;Hill;Blue;B3715;T190
34938;24336495;Wilson;Purple;B3136;T312
34939;54894714;Molino;Blue;B4619;T210
34940;08462246;Green;Red;B5160;T386
34941;18094192;Hack;Blue;B4747;T183
34942;21751629;Vanderhoof;Blue;B5416;T251
34943;70287225;Austin;Blue;B4939;T232
34944;95107093;Marshall;Purple;B3474;T231
34945;55741789;Gibbs;Purple;B4746;T355
34946;16829516;Robinson;Blue;B3091;T177
34947;55421255;Welch;Green;B4129;T288
34948;62381054;Childers;Green;B3430;T228
34949;28660669;Wilson;Green;B4736;T230
34950;61744174;White;Black;B3859;T246
34951;54855475;Stowers;Purple;B2734;T222
34952;95184934;Guzman;Purple;B2596;T360
34953;61500795;Roa;Black;B3902;T255
34954;50871515;Heard;Blue;B4823;T255
34955;01550213;Hooper;Blue;B3300;T149
34956;81887353;Shields;Red;B3210;T300
34957;02760888;Tidwell;Blue;B2713;T318
34958;74372810;Denby;Brown;B3302;T304
34959;58413111;Walborn;Blue;B3898;T319
34960;86426471;Arnold;Black;B4242;T294
34961;30500155;Lynch;Black;B3930;T286
34962;44102435;West;Green;B3738;T345
34963;06558348;Quinn;Black;B4326;T302
34964;16923185;Veitch;Red;B4369;T199
34965;33445550;Pitts;Green;B4273;T316
34966;26397129;Sorensen;Blue;B4247;T294
34967;65680285;Moses;Blue;B3123;T204
34968;81644121;Mendelson;Black;B4228;T224
34969;01140176;Gooding;Blue;B3168;T274
34970;69052618;Fuller;Green;B5242;T235
34971;84255348;Armstead;Blue;B5848;T244
34972;07455107;Nichols;Purple;B3704;T267
34973;49763561;Johnson;Blue;B3485;T310
34974;66234600;Johnson;Black;B6305;T326
34975;55554852;Farr;Yellow;B3822;T227
34976;94367259;Boone;Purple;B2162;T415
34977;40138515;Parker;Blue;B4988;T305
34978;46754722;Keys;Black;B5161;T238
34979;44077759;Moore;Red;B2740;T264
34980;75721524;Salter;Black;B5349;T212
34981;91380912;Espinosa;Red;B3251;T168
34982;11324698;Belt;Green;B3428;T259
34983;61307823;Humphrey;Red;B3737;T385
34984;54832009;Watkins;Blue;B3260;T360
34985;29531350;Coffelt;Black;B4223;T402
34986;81074692;Rogers;Purple;B3589;T205
34987;55390528;Morrison;Blue;B4272;T317
34988;97636731;Sais;Red;B3422;T316
34989;65124467;Mize;Green;B4236;T233
34990;90119033;Davis;Blue;B5717;T264
34991;70407738;Googe;Green;B3657;T245
34992;01093811;Bosworth;Green;B3079;T299
34993;68882361;Shewmaker;Blue;B2888;T321
34994;52894810;Hunt;Red;B3164;T276
34995;94647795;Frye;Black;B3510;T258
34996;50036219;Reid;Red;B3538;T218
34997;79630128;Heintz;Red;B4246;T258
34998;12185345;Dickinson;Green;B4523;T211
34999;82215747;Molina;Blue;B1714;T285
35000;44570777;Silva;Blue;B4536;T249
35001;32867344;Gatewood;Red;B3564;T255
35002;05335691;Carpenter;Orange;B2370;T284
35003;15979930;Bennett;White;B6021;T195
35004;04335140;Spiva;Blue;B4547;T239
35005;69730294;Ware;Blue;B3717;T194
35006;18091871;Campbell;Blue;B5070;T314
35007;27770673;Malone;Green;B3742;T212
35008;61130579;Prince;Purple;B4196;T211
35009;58951339;Case;Purple;B5262;T245
35010;97748691;Aurand;Blue;B3406;T291
35011;53457723;Howard;Brown;B5039;T218
35012;25762981;Newbern;Blue;B4973;T162
35013;90612784;Huey;Blue;B3767;T266
35014;95455088;Jolley;Blue;B2817;T330
35015;17085387;Campbell;Green;B3733;T356
35016;72335994;Peterman;Blue;B4149;T284
37757;97327918;Delatorre;Green;B3715;T275
37758;42192702;Mayo;Red;B3708;T243
37759;92591416;Purdue;Green;B4618;T261
37760;53314825;Robinson;Green;B4729;T304
37761;76140225;Kulikowski;Green;B2949;T284
37762;54241853;Schubert;Purple;B2561;T295
37763;61823770;Allen;Blue;B6335;T355
37764;03095223;Morris;Red;B5890;T328
37765;34764199;Franklin;Green;B3052;T322
37766;94499167;Williams;Yellow;B5338;T321
37767;67514893;Chick;Black;B5072;T214
37768;62844375;Green;Blue;B3523;T220
37769;91071237;Tucker;Blue;B4106;T218
37770;86195450;Baker;Blue;B3535;T291
37771;16545194;Main;Orange;B3874;T214
37772;19539066;Fernald;Blue;B4688;T499
37773;02971269;McCullough;Orange;B2357;T285
37774;27726406;Russell;Orange;B5745;T340
37775;32754845;Watts;Black;B2925;T225
37776;70068716;Simpson;Black;B3906;T233
37777;37257771;Torres;Orange;B4823;T283
37778;74460503;Dozier;Blue;B2660;T301
37779;65711780;Merida;Blue;B3671;T198
37780;67700847;Bessette;Orange;B3183;T353
37781;62077978;Medeiros;Red;B3963;T311
37782;11988825;Bunnell;Blue;B3411;T279
37783;26480110;Khan;Purple;B4779;T239
37784;91704200;Carpenter;Blue;B4252;T322
37785;12653865;Thomas;Green;B5047;T348
37786;06745981;Arnold;Blue;B2964;T267
37787;09395025;Robeson;Blue;B3797;T247
37788;93968658;Stevenson;Red;B4525;T275
37789;45240889;Bailey;Blue;B5357;T296
37790;93522373;Nelson;Green;B5172;T291
37791;78388950;Lowrey;Blue;B4289;T260
37792;04820993;Evans;Blue;B2712;T284
37793;64084121;Seidel;Orange;B4040;T314
37794;28002609;Jarrell;Blue;B5124;T144
37795;68717665;Fletcher;Green;B4692;T232
37796;78758830;Cunningham;Blue;B3800;T334
37797;50062903;Nichols;Blue;B3642;T261
37798;82444421;Scott;Blue;B4117;T217
37799;21623214;Cordova;Orange;B3940;T182
37800;15152600;Leung;Blue;B3623;T214
37801;77566459;Lentz;Blue;B4542;T217
37802;81878097;Cook;Blue;B2099;T239
37803;07352054;Cargo;Green;B3820;T314
37804;15955478;Jacobs;Orange;B4242;T220
37805;22101598;Goff;Blue;B4735;T261
37806;07050159;Thomas;Blue;B2452;T298
37807;78025043;Ingram;Blue;B2063;T310
37808;04811846;Carrillo;Green;B4185;T293
37809;68467320;Carlson;Blue;B2950;T219
37810;32634314;Weddle;Red;B4304;T216
37811;65006528;Reyes;Blue;B6295;T220
37812;45276815;Sample;Blue;B4261;T221
37813;11043911;Walker;Blue;B4430;T294
37814;05592814;Bailey;Blue;B2325;T182
37815;61020743;Wallace;Blue;B3719;T248
37816;35919724;Collins;Purple;B3844;T350
37817;66453178;Eggers;Green;B4597;T223
37818;85611738;Casares;Blue;B5408;T263
37819;09435883;Barnes;Blue;B4277;T111
37820;54930730;Newborn;Orange;B3190;T285
37821;98916631;McMurray;Purple;B4095;T193
37822;81985497;Eubanks;Blue;B3089;T264
37823;45598678;Roman;Blue;B2761;T119
37824;83039568;Lomas;Orange;B3803;T285
37825;78238302;Stehle;Brown;B3770;T266
37826;35103548;Hanson;Blue;B2848;T344
37827;33281166;Outlaw;Green;B1463;T310
37828;50052148;Robinson;Blue;B5298;T295
37829;17595963;Smith;Yellow;B3553;T213
37830;32057828;Coggin;Black;B3559;T271
37831;08679141;Daigre;Blue;B4547;T309
37832;42109519;Babcock;Blue;B4311;T234
37833;74071532;Brown;Blue;B4492;T340
37834;65496024;Burdick;Blue;B6098;T303
37835;43317730;Hawkins;Blue;B3851;T222
37836;01651069;May;Green;B5042;T215
37837;40905443;Esposito;Purple;B4007;T208
37838;89373304;Ross;Green;B4466;T261
37839;37460395;Eliason;Yellow;B3935;T186
37840;07577045;McKim;Blue;B4387;T278
37841;90470878;Andrade;Blue;B5890;T235
37842;37377975;Hecht;Blue;B4611;T165
37843;06467410;Boeding;Brown;B3823;T258
37844;24151822;Horvath;Purple;B5102;T281
37845;01359551;Barber;Purple;B3454;T213
37846;82700976;Dennard;Blue;B3868;T246
37847;20572196;Melton;Blue;B3351;T264
37848;65939635;Huggins;Red;B4918;T277
37849;73383907;Cruz;Red;B2376;T232
37850;53845824;Acosta;Green;B4341;T229
37851;56233088;Green;Purple;B4379;T259
37852;83067970;Wilson;White;B2610;T226
37853;16827496;Riley;Purple;B4455;T224
37854;53690460;Grimm;Yellow;B4098;T263
37855;85423366;Jones;Blue;B2967;T277
37856;23254529;Cowan;Blue;B2673;T300
37857;44545394;McGrew;Blue;B5526;T229
37858;35628912;Simmons;Blue;B5314;T310
37859;87298119;Elder;Blue;B3753;T274
37860;60641272;Potter;Green;B4894;T241
37861;01386145;Williams;Green;B4785;T195
37862;77185737;Webb;Blue;B3570;T304
37863;57668339;Brooks;Black;B3804;T283
37864;98254052;Mohr;Orange;B4887;T280
37865;83136788;Ehlers;Green;B4107;T350
37866;83631688;McVay;Green;B4495;T344
37867;26913336;McClary;Blue;B3921;T274
37868;32591483;Roberts;Blue;B4880;T196
37869;54858918;Hunt;Green;B4829;T259
37870;37869700;Blakely;Green;B4626;T318
37871;77600656;Farmer;Blue;B3998;T252
37872;58123051;Newson;Blue;B3981;T218
37873;07524838;Talbot;Green;B2539;T269
37874;56221096;Bonds;Blue;B4035;T331
37875;76723656;Bjorklund;Red;B3816;T217
37876;79563201;Young;Blue;B2312;T344
37877;81033870;Dixon;Blue;B3029;T284
37878;81442396;McEwan;Orange;B4344;T322
37879;32554732;Ryan;Orange;B3719;T244
37880;44287457;Whitlatch;Blue;B3432;T233
37881;90174315;Potts;Black;B4459;T211
37882;26767040;Price;Red;B5069;T263
37883;09383011;Felton;Blue;B5045;T282
37884;68073703;James;Purple;B5274;T239
37885;94990689;Woodward;Red;B3773;T220
37886;00113676;Herman;Purple;B4875;T240
37887;01792581;Oates;Blue;B2748;T335
37888;56460492;Hamilton;Blue;B4535;T188
37889;86450133;Castillo;Green;B5478;T289
37890;79998918;Robinson;Black;B3631;T266
37891;26925452;Shockey;Blue;B3084;T324
37892;87643355;Ruiz;Purple;B1846;T290
37893;10606854;Patterson;Red;B4102;T327
37894;07064273;Fulmore;Purple;B4501;T134
37895;04524829;Brian;Green;B3464;T127
37896;14560516;Blaisdell;Blue;B3303;T246
37897;68262203;Vogel;Green;B4016;T296
37898;73203991;Bridges;Brown;B3323;T258
37899;87087567;Jara;Blue;B4762;T259
37900;64913417;Wilson;Green;B2579;T252
37901;52703064;Victor;Blue;B3735;T285
37902;16478879;Foreman;Blue;B5152;T237
37903;21238868;Taylor;Blue;B3252;T367
37904;60583711;Ruano;Purple;B4351;T204
37905;27668956;Isaac;Blue;B2696;T187
37906;04078623;Miller;Green;B6769;T333
37907;95632851;Spates;Blue;B5063;T222
37908;42028565;Burpo;Blue;B4527;T298
37909;40045944;Dunn;Red;B3944;T293
37910;49869111;Gonzalez;Blue;B4412;T298
37911;67786824;Hendricks;Blue;B4809;T354
37912;92272106;Smith;Blue;B5156;T325
37913;70222693;Davidson;Black;B3983;T291
37914;03978703;Sanders;Purple;B4863;T219
37915;30174887;Clark;Blue;B4072;T197
37916;03382573;Truax;Yellow;B3000;T266
37917;85526836;Sterling;Blue;B4025;T295
37918;37133388;Olds;Blue;B4149;T180
37919;46657437;Davis;Orange;B3941;T344
37920;48985879;Beaudry;Red;B5354;T307
37921;63878986;Rodriguez;Blue;B4624;T240
37922;34435776;Sohn;Purple;B3505;T310
37923;96843506;Lott;Green;B2591;T206
37924;33472070;Russell;Black;B3941;T293
37925;58237514;Schofield;Brown;B2157;T221
37926;39283616;Nicholson;Green;B4127;T300
37927;24286700;Jackman;Blue;B4150;T318
37928;94757384;Worden;Blue;B2717;T325
37929;79789704;Spriggs;Blue;B2412;T243
37930;82105674;Garcia;Blue;B3708;T138
37931;79859682;Allen;Green;B4137;T157
37932;22899311;Sargeant;Blue;B4399;T191
37933;90548535;Maxim;Blue;B5100;T369
37934;92246331;Hoang;Blue;B4016;T277
37935;03517089;Monroe;Orange;B3394;T261
37936;02756105;Johnson;Blue;B4215;T271
37937;58176250;Hernandez;Green;B2783;T153
37938;04230898;Quintero;Purple;B3900;T250
37939;71852735;Harris;Blue;B3802;T258
40688;14777356;Forde;Blue;B2710;T254
40689;83781162;McNeilly;Blue;B2760;T259
40690;70565018;Smith;Brown;B3273;T336
40691;15204947;Stahl;Purple;B2648;T302
40692;49300361;Evans;Blue;B5346;T196
40693;83046118;Culver;Blue;B4448;T328
40694;23875547;Darbonne;Green;B4055;T229
40695;21185980;Moe;Purple;B6469;T244
40696;13592066;Enright;Blue;B3692;T211
40697;11116134;Norris;Blue;B4665;T271
40698;30880708;Gardner;Blue;B3637;T184
40699;29782173;Horgan;Purple;B3411;T127
40700;22159014;Crawford;Blue;B4335;T187
40701;85541427;Aiken;Red;B3129;T206
40702;19393504;Johnson;Blue;B4526;T386
40703;09872291;Slaughter;Brown;B4128;T269
40704;02142006;Frye;Red;B4795;T220
40705;88553002;White;Orange;B5381;T309
40706;28217822;Miller;Blue;B4777;T272
40707;25355337;Caraballo;Silver;B6236;T161
40708;55106549;Lowry;Blue;B3248;T323
40709;00616783;Klink;Purple;B3981;T190
40710;27849998;Wilcox;Blue;B5586;T218
40711;47402453;Avila;Blue;B5200;T346
40712;32368928;Kelly;Red;B4532;T285
40713;68253073;Kessler;Black;B5475;T321
40714;21420464;Zimmer;Orange;B4682;T199
40715;72325244;Ball;Blue;B3753;T258
40716;91912642;Cox;Black;B4279;T222
40717;15225018;Jansen;Blue;B5081;T225
40718;36146683;Johnson;Green;B2401;T303
