Губы;Губные помады;Alta Moda матовая;Помада губная;520-16;03;Berry Velvet;Alta Moda;4.5;01.10.2010
Губы;Губные помады;Alta Moda матовая;Помада губная;520-16;04;Bordo Velvet;Alta Moda;4.5;01.10.2010
Губы;Губные помады;Alta Moda матовая;Помада губная;520-16;07;Coral Velvet;Alta Moda;4.5;01.10.2010
Губы;Губные помады;Alta Moda матовая;Помада губная;520-16;08;Creamy Velvet;Alta Moda;4.5;01.10.2010
Губы;Губные помады;Alta Moda матовая;Помада губная;520-16;09;Damask Velvet;Alta Moda;4.5;01.10.2010
Губы;Губные помады;Alta Moda матовая;Помада губная;520-16;12;Fuchsia Velvet;Alta Moda;4.5;01.10.2010
Губы;Губные помады;Alta Moda матовая;Помада губная;520-16;14;Hazel Velvet;Alta Moda;4.5;01.10.2010
Губы;Губные помады;Alta Moda матовая;Помада губная;520-16;17;Lilac Velvet;Alta Moda;4.5;01.10.2010
Губы;Губные помады;Alta Moda матовая;Помада губная;520-16;19;Marsala Velvet;Alta Moda;4.5;01.10.2010
Губы;Губные помады;Alta Moda матовая;Помада губная;520-16;20;Mauve Velvet;Alta Moda;4.5;01.10.2010
Губы;Губные помады;Alta Moda матовая;Помада губная;520-16;24;Nude Velvet;Alta Moda;4.5;01.10.2010
Губы;Губные помады;Alta Moda матовая;Помада губная;520-16;25;Peony Velvet;Alta Moda;4.5;01.10.2010
Губы;Губные помады;Alta Moda матовая;Помада губная;520-16;26;Punch Velvet;Alta Moda;4.5;01.10.2010
Губы;Губные помады;Alta Moda матовая;Помада губная;520-16;27;Purple Velvet;Alta Moda;4.5;01.10.2010
Губы;Губные помады;Alta Moda матовая;Помада губная;520-16;28;Rasberry Velvet;Alta Moda;4.5;01.10.2010
Губы;Губные помады;Alta Moda матовая;Помада губная;520-16;29;Red Velvet;Alta Moda;4.5;01.10.2010
Губы;Губные помады;Alta Moda матовая;Помада губная;520-16;30;Rosy Velvet;Alta Moda;4.5;01.10.2010
Губы;Губные помады;Alta Moda матовая;Помада губная;520-16;32;Scarlet Velvet;Alta Moda;4.5;01.10.2010
Губы;Губные помады;Alta Moda матовая;Помада губная;520-16;33;Smoky Velvet;Alta Moda;4.5;01.10.2010
Губы;Губные помады;Alta Moda матовая;Помада губная;520-16;52;Wine Velvet;Alta Moda;4.5;01.10.2010
Глаза;Тушь для ресниц;Emotion Proof;Тушь для ресниц водостойкая;476-17;208;Черный;Relouis;-;01.10.2010
