postal_code,address,city,country,,
220075,"ул.Советская,18",г. Минск,Беларусь,,
220027,"ул.Советская,23",г. Минск,Беларусь,,
220087,"ул.Советская,54",г. Минск,Беларусь,,
220045,"ул.Советская,31",г. Минск,Беларусь,,
220079,"ул.Советская,34",г. Минск,Беларусь,,
220072,"ул.Советская,64",г. Минск,Беларусь,,
220048,"ул.Советская,54",г. Минск,Беларусь,,
220052,"ул.Советская,32",г. Минск,Беларусь,,
220041,"ул.Советская,63",г. Минск,Беларусь,,
220052,"ул.Советская,44",г. Минск,Беларусь,,
220094,"ул.Советская,49",г. Минск,Беларусь,,
220084,"ул.Советская,11",г. Минск,Беларусь,,
220018,"ул.Советская,6",г. Минск,Беларусь,,
220070,"ул.Советская,17",г. Минск,Беларусь,,
220011,"ул.Советская,48",г. Минск,Беларусь,,
220023,"ул.Советская,6",г. Минск,Беларусь,,
220086,"ул.Советская,68",г. Минск,Беларусь,,
220051,"ул.Советская,37",г. Минск,Беларусь,,
220051,"ул.Советская,42",г. Минск,Беларусь,,
220095,"ул.Советская,34",г. Минск,Беларусь,,
220028,"ул.Советская,52",г. Минск,Беларусь,,
220031,"ул.Советская,60",г. Минск,Беларусь,,
220034,"ул.Советская,31",г. Минск,Беларусь,,
220036,"ул.Советская,13",г. Минск,Беларусь,,
220014,"ул.Советская,16",г. Минск,Беларусь,,
220079,"ул.Советская,29",г. Минск,Беларусь,,
220025,"ул.Советская,57",г. Минск,Беларусь,,
220060,"ул.Советская,58",г. Минск,Беларусь,,
220060,"ул.Советская,67",г. Минск,Беларусь,,
220084,"ул.Советская,41",г. Минск,Беларусь,,
220076,"ул.Советская,31",г. Минск,Беларусь,,
220044,"ул.Советская,56",г. Минск,Беларусь,,
220019,"ул.Советская,17",г. Минск,Беларусь,,
220075,"ул.Советская,12",г. Минск,Беларусь,,
220056,"ул.Советская,56",г. Минск,Беларусь,,
220014,"ул.Советская,27",г. Минск,Беларусь,,
220091,"ул.Советская,27",г. Минск,Беларусь,,
220065,"ул.Советская,33",г. Минск,Беларусь,,
220064,"ул.Советская,43",г. Минск,Беларусь,,
220055,"ул.Советская,4",г. Минск,Беларусь,,
220028,"ул.Советская,6",г. Минск,Беларусь,,
220082,"ул.Советская,44",г. Минск,Беларусь,,
220016,"ул.Советская,30",г. Минск,Беларусь,,
220077,"ул.Советская,54",г. Минск,Беларусь,,
220083,"ул.Советская,65",г. Минск,Беларусь,,
220045,"ул.Советская,13",г. Минск,Беларусь,,
220083,"ул.Советская,9",г. Минск,Беларусь,,
220029,"ул.Советская,65",г. Минск,Беларусь,,
220083,"ул.Советская,9",г. Минск,Беларусь,,
220038,"ул.Советская,27",г. Минск,Беларусь,,
220053,"ул.Советская,49",г. Минск,Беларусь,,
220061,"ул.Советская,32",г. Минск,Беларусь,,
220030,"ул.Советская,54",г. Минск,Беларусь,,
220025,"ул.Советская,3",г. Минск,Беларусь,,
220096,"ул.Советская,15",г. Минск,Беларусь,,
220079,"ул.Советская,33",г. Минск,Беларусь,,
220096,"ул.Советская,51",г. Минск,Беларусь,,
220013,"ул.Советская,41",г. Минск,Беларусь,,
220095,"ул.Советская,18",г. Минск,Беларусь,,
220039,"ул.Советская,31",г. Минск,Беларусь,,
220058,"ул.Советская,36",г. Минск,Беларусь,,
220025,"ул.Советская,15",г. Минск,Беларусь,,
220086,"ул.Советская,18",г. Минск,Беларусь,,
220050,"ул.Советская,10",г. Минск,Беларусь,,
220028,"ул.Советская,55",г. Минск,Беларусь,,
220051,"ул.Советская,34",г. Минск,Беларусь,,
220088,"ул.Советская,37",г. Минск,Беларусь,,
220010,"ул.Советская,32",г. Минск,Беларусь,,
220036,"ул.Советская,49",г. Минск,Беларусь,,
220066,"ул.Советская,20",г. Минск,Беларусь,,
220068,"ул.Советская,9",г. Минск,Беларусь,,
220015,"ул.Советская,4",г. Минск,Беларусь,,
220034,"ул.Советская,11",г. Минск,Беларусь,,
220057,"ул.Советская,2",г. Минск,Беларусь,,
220073,"ул.Советская,19",г. Минск,Беларусь,,
220012,"ул.Советская,47",г. Минск,Беларусь,,
220066,"ул.Советская,3",г. Минск,Беларусь,,
220019,"ул.Советская,38",г. Минск,Беларусь,,
220055,"ул.Советская,7",г. Минск,Беларусь,,
220087,"ул.Советская,25",г. Минск,Беларусь,,
220018,"ул.Советская,55",г. Минск,Беларусь,,
220068,"ул.Советская,36",г. Минск,Беларусь,,
220022,"ул.Советская,19",г. Минск,Беларусь,,
220079,"ул.Советская,51",г. Минск,Беларусь,,
220010,"ул.Советская,43",г. Минск,Беларусь,,
220073,"ул.Советская,45",г. Минск,Беларусь,,
220025,"ул.Советская,19",г. Минск,Беларусь,,
220016,"ул.Советская,67",г. Минск,Беларусь,,
220078,"ул.Советская,52",г. Минск,Беларусь,,
220052,"ул.Советская,4",г. Минск,Беларусь,,
220043,"ул.Советская,57",г. Минск,Беларусь,,
220049,"ул.Советская,61",г. Минск,Беларусь,,
220080,"ул.Советская,47",г. Минск,Беларусь,,
220052,"ул.Советская,60",г. Минск,Беларусь,,
220095,"ул.Советская,13",г. Минск,Беларусь,,
220046,"ул.Советская,60",г. Минск,Беларусь,,
220034,"ул.Советская,9",г. Минск,Беларусь,,
220094,"ул.Советская,66",г. Минск,Беларусь,,
220077,"ул.Советская,16",г. Минск,Беларусь,,
220019,"ул.Советская,44",г. Минск,Беларусь,,
220012,"ул.Советская,32",г. Минск,Беларусь,,
220053,"ул.Советская,17",г. Минск,Беларусь,,
220033,"ул.Советская,67",г. Минск,Беларусь,,
220018,"ул.Советская,20",г. Минск,Беларусь,,
220085,"ул.Советская,28",г. Минск,Беларусь,,
220028,"ул.Советская,67",г. Минск,Беларусь,,
220062,"ул.Советская,9",г. Минск,Беларусь,,
220086,"ул.Советская,56",г. Минск,Беларусь,,
220034,"ул.Советская,40",г. Минск,Беларусь,,
220052,"ул.Советская,21",г. Минск,Беларусь,,
220068,"ул.Советская,57",г. Минск,Беларусь,,
220014,"ул.Советская,36",г. Минск,Беларусь,,
220071,"ул.Советская,8",г. Минск,Беларусь,,
220018,"ул.Советская,37",г. Минск,Беларусь,,
220020,"ул.Советская,12",г. Минск,Беларусь,,
220058,"ул.Советская,8",г. Минск,Беларусь,,
220088,"ул.Советская,59",г. Минск,Беларусь,,
220012,"ул.Советская,36",г. Минск,Беларусь,,
220056,"ул.Советская,7",г. Минск,Беларусь,,
220096,"ул.Советская,37",г. Минск,Беларусь,,
220093,"ул.Советская,37",г. Минск,Беларусь,,
220032,"ул.Советская,24",г. Минск,Беларусь,,
220050,"ул.Советская,23",г. Минск,Беларусь,,
220017,"ул.Советская,26",г. Минск,Беларусь,,
220019,"ул.Советская,10",г. Минск,Беларусь,,
220065,"ул.Советская,21",г. Минск,Беларусь,,
220051,"ул.Советская,62",г. Минск,Беларусь,,
220057,"ул.Советская,19",г. Минск,Беларусь,,
220052,"ул.Советская,68",г. Минск,Беларусь,,
220052,"ул.Советская,34",г. Минск,Беларусь,,
220021,"ул.Советская,22",г. Минск,Беларусь,,
220067,"ул.Советская,34",г. Минск,Беларусь,,
220062,"ул.Советская,54",г. Минск,Беларусь,,
220078,"ул.Советская,5",г. Минск,Беларусь,,
220095,"ул.Советская,44",г. Минск,Беларусь,,
220093,"ул.Советская,14",г. Минск,Беларусь,,
220086,"ул.Советская,33",г. Минск,Беларусь,,
220074,"ул.Советская,27",г. Минск,Беларусь,,
220066,"ул.Советская,36",г. Минск,Беларусь,,
220034,"ул.Советская,13",г. Минск,Беларусь,,
220025,"ул.Советская,65",г. Минск,Беларусь,,
220083,"ул.Советская,6",г. Минск,Беларусь,,
220020,"ул.Советская,33",г. Минск,Беларусь,,
220050,"ул.Советская,58",г. Минск,Беларусь,,
220060,"ул.Советская,40",г. Минск,Беларусь,,
220053,"ул.Советская,68",г. Минск,Беларусь,,
220097,"ул.Советская,69",г. Минск,Беларусь,,
220069,"ул.Советская,36",г. Минск,Беларусь,,
220054,"ул.Советская,25",г. Минск,Беларусь,,
220052,"ул.Советская,20",г. Минск,Беларусь,,
220044,"ул.Советская,27",г. Минск,Беларусь,,
220028,"ул.Советская,45",г. Минск,Беларусь,,
220026,"ул.Советская,21",г. Минск,Беларусь,,
220028,"ул.Советская,38",г. Минск,Беларусь,,
220026,"ул.Советская,69",г. Минск,Беларусь,,
220020,"ул.Советская,41",г. Минск,Беларусь,,
220018,"ул.Советская,37",г. Минск,Беларусь,,
220075,"ул.Советская,60",г. Минск,Беларусь,,
220065,"ул.Советская,38",г. Минск,Беларусь,,
220038,"ул.Советская,26",г. Минск,Беларусь,,
220070,"ул.Советская,30",г. Минск,Беларусь,,
220073,"ул.Советская,30",г. Минск,Беларусь,,
220054,"ул.Советская,20",г. Минск,Беларусь,,
220085,"ул.Советская,24",г. Минск,Беларусь,,
220031,"ул.Советская,25",г. Минск,Беларусь,,
220064,"ул.Советская,30",г. Минск,Беларусь,,
220097,"ул.Советская,49",г. Минск,Беларусь,,
220058,"ул.Советская,39",г. Минск,Беларусь,,
220082,"ул.Советская,63",г. Минск,Беларусь,,
220076,"ул.Советская,47",г. Минск,Беларусь,,
220082,"ул.Советская,21",г. Минск,Беларусь,,
220014,"ул.Советская,54",г. Минск,Беларусь,,
220085,"ул.Советская,40",г. Минск,Беларусь,,
220066,"ул.Советская,39",г. Минск,Беларусь,,
220047,"ул.Советская,26",г. Минск,Беларусь,,
220054,"ул.Советская,7",г. Минск,Беларусь,,
220074,"ул.Советская,22",г. Минск,Беларусь,,
220048,"ул.Советская,22",г. Минск,Беларусь,,
220075,"ул.Советская,61",г. Минск,Беларусь,,
220063,"ул.Советская,34",г. Минск,Беларусь,,
220018,"ул.Советская,40",г. Минск,Беларусь,,
220085,"ул.Советская,19",г. Минск,Беларусь,,
220075,"ул.Советская,63",г. Минск,Беларусь,,
220068,"ул.Советская,19",г. Минск,Беларусь,,
220070,"ул.Советская,2",г. Минск,Беларусь,,
220037,"ул.Советская,21",г. Минск,Беларусь,,
220078,"ул.Советская,6",г. Минск,Беларусь,,
220070,"ул.Советская,21",г. Минск,Беларусь,,
220054,"ул.Советская,63",г. Минск,Беларусь,,
220061,"ул.Советская,11",г. Минск,Беларусь,,
220032,"ул.Советская,39",г. Минск,Беларусь,,
220057,"ул.Советская,62",г. Минск,Беларусь,,
220048,"ул.Советская,56",г. Минск,Беларусь,,
220021,"ул.Советская,55",г. Минск,Беларусь,,
220020,"ул.Советская,36",г. Минск,Беларусь,,
220046,"ул.Советская,19",г. Минск,Беларусь,,
220048,"ул.Советская,35",г. Минск,Беларусь,,
220018,"ул.Советская,12",г. Минск,Беларусь,,
220098,"ул.Советская,28",г. Минск,Беларусь,,
220043,"ул.Советская,33",г. Минск,Беларусь,,
220029,"ул.Советская,45",г. Минск,Беларусь,,
220080,"ул.Советская,19",г. Минск,Беларусь,,
220073,"ул.Советская,20",г. Минск,Беларусь,,
220040,"ул.Советская,64",г. Минск,Беларусь,,
220020,"ул.Советская,58",г. Минск,Беларусь,,
220081,"ул.Советская,51",г. Минск,Беларусь,,
220072,"ул.Советская,51",г. Минск,Беларусь,,
220091,"ул.Советская,42",г. Минск,Беларусь,,
220066,"ул.Советская,59",г. Минск,Беларусь,,
220091,"ул.Советская,61",г. Минск,Беларусь,,
220073,"ул.Советская,5",г. Минск,Беларусь,,
220026,"ул.Советская,7",г. Минск,Беларусь,,
220061,"ул.Советская,9",г. Минск,Беларусь,,
220041,"ул.Советская,31",г. Минск,Беларусь,,
220096,"ул.Советская,44",г. Минск,Беларусь,,
220041,"ул.Советская,31",г. Минск,Беларусь,,
220011,"ул.Советская,50",г. Минск,Беларусь,,
220033,"ул.Советская,25",г. Минск,Беларусь,,
220056,"ул.Советская,45",г. Минск,Беларусь,,
220075,"ул.Советская,18",г. Минск,Беларусь,,
220026,"ул.Советская,41",г. Минск,Беларусь,,
220030,"ул.Советская,18",г. Минск,Беларусь,,
220016,"ул.Советская,31",г. Минск,Беларусь,,
220031,"ул.Советская,49",г. Минск,Беларусь,,
220087,"ул.Советская,32",г. Минск,Беларусь,,
220092,"ул.Советская,56",г. Минск,Беларусь,,
220050,"ул.Советская,3",г. Минск,Беларусь,,
220033,"ул.Советская,5",г. Минск,Беларусь,,
220075,"ул.Советская,50",г. Минск,Беларусь,,
220046,"ул.Советская,52",г. Минск,Беларусь,,
220087,"ул.Советская,39",г. Минск,Беларусь,,
220093,"ул.Советская,66",г. Минск,Беларусь,,
220029,"ул.Советская,40",г. Минск,Беларусь,,
220049,"ул.Советская,11",г. Минск,Беларусь,,
220093,"ул.Советская,28",г. Минск,Беларусь,,
220028,"ул.Советская,28",г. Минск,Беларусь,,
220066,"ул.Советская,70",г. Минск,Беларусь,,
220048,"ул.Советская,44",г. Минск,Беларусь,,
220059,"ул.Советская,59",г. Минск,Беларусь,,
220038,"ул.Советская,60",г. Минск,Беларусь,,
220029,"ул.Советская,12",г. Минск,Беларусь,,
220051,"ул.Советская,10",г. Минск,Беларусь,,
220086,"ул.Советская,28",г. Минск,Беларусь,,
220016,"ул.Советская,2",г. Минск,Беларусь,,
220093,"ул.Советская,41",г. Минск,Беларусь,,
220028,"ул.Советская,13",г. Минск,Беларусь,,
220087,"ул.Советская,23",г. Минск,Беларусь,,
220049,"ул.Советская,35",г. Минск,Беларусь,,
220044,"ул.Советская,10",г. Минск,Беларусь,,
220066,"ул.Советская,11",г. Минск,Беларусь,,
220023,"ул.Советская,36",г. Минск,Беларусь,,
220064,"ул.Советская,6",г. Минск,Беларусь,,
220038,"ул.Советская,28",г. Минск,Беларусь,,
220015,"ул.Советская,58",г. Минск,Беларусь,,
220064,"ул.Советская,11",г. Минск,Беларусь,,
220017,"ул.Советская,7",г. Минск,Беларусь,,
220073,"ул.Советская,5",г. Минск,Беларусь,,
220024,"ул.Советская,22",г. Минск,Беларусь,,
220063,"ул.Советская,68",г. Минск,Беларусь,,
220085,"ул.Советская,39",г. Минск,Беларусь,,
220028,"ул.Советская,34",г. Минск,Беларусь,,
220060,"ул.Советская,19",г. Минск,Беларусь,,
220085,"ул.Советская,37",г. Минск,Беларусь,,
220085,"ул.Советская,29",г. Минск,Беларусь,,
220041,"ул.Советская,2",г. Минск,Беларусь,,
220066,"ул.Советская,33",г. Минск,Беларусь,,
220044,"ул.Советская,35",г. Минск,Беларусь,,
220028,"ул.Советская,9",г. Минск,Беларусь,,
220080,"ул.Советская,5",г. Минск,Беларусь,,
220056,"ул.Советская,33",г. Минск,Беларусь,,
220068,"ул.Советская,21",г. Минск,Беларусь,,
220030,"ул.Советская,60",г. Минск,Беларусь,,
220074,"ул.Советская,34",г. Минск,Беларусь,,
220043,"ул.Советская,2",г. Минск,Беларусь,,
220081,"ул.Советская,20",г. Минск,Беларусь,,
220020,"ул.Советская,12",г. Минск,Беларусь,,
220048,"ул.Советская,29",г. Минск,Беларусь,,
220093,"ул.Советская,53",г. Минск,Беларусь,,
220070,"ул.Советская,14",г. Минск,Беларусь,,
220031,"ул.Советская,41",г. Минск,Беларусь,,
220059,"ул.Советская,66",г. Минск,Беларусь,,
220063,"ул.Советская,38",г. Минск,Беларусь,,
220087,"ул.Советская,10",г. Минск,Беларусь,,
220014,"ул.Советская,9",г. Минск,Беларусь,,
220051,"ул.Советская,40",г. Минск,Беларусь,,
220052,"ул.Советская,49",г. Минск,Беларусь,,
220011,"ул.Советская,3",г. Минск,Беларусь,,
220091,"ул.Советская,44",г. Минск,Беларусь,,
220063,"ул.Советская,32",г. Минск,Беларусь,,
220057,"ул.Советская,27",г. Минск,Беларусь,,
220013,"ул.Советская,66",г. Минск,Беларусь,,
220084,"ул.Советская,34",г. Минск,Беларусь,,
220099,"ул.Советская,62",г. Минск,Беларусь,,
220045,"ул.Советская,27",г. Минск,Беларусь,,
220024,"ул.Советская,18",г. Минск,Беларусь,,
220060,"ул.Советская,13",г. Минск,Беларусь,,
220019,"ул.Советская,42",г. Минск,Беларусь,,
220031,"ул.Советская,61",г. Минск,Беларусь,,
220034,"ул.Советская,10",г. Минск,Беларусь,,
220073,"ул.Советская,45",г. Минск,Беларусь,,
220074,"ул.Советская,45",г. Минск,Беларусь,,
220057,"ул.Советская,43",г. Минск,Беларусь,,
220069,"ул.Советская,26",г. Минск,Беларусь,,
220019,"ул.Советская,43",г. Минск,Беларусь,,
220010,"ул.Советская,12",г. Минск,Беларусь,,
220094,"ул.Советская,55",г. Минск,Беларусь,,
220074,"ул.Советская,17",г. Минск,Беларусь,,
220076,"ул.Советская,56",г. Минск,Беларусь,,
220098,"ул.Советская,41",г. Минск,Беларусь,,
220035,"ул.Советская,25",г. Минск,Беларусь,,
220038,"ул.Советская,47",г. Минск,Беларусь,,
220033,"ул.Советская,1",г. Минск,Беларусь,,
220076,"ул.Советская,59",г. Минск,Беларусь,,
220052,"ул.Советская,8",г. Минск,Беларусь,,
220089,"ул.Советская,46",г. Минск,Беларусь,,
220068,"ул.Советская,4",г. Минск,Беларусь,,
220014,"ул.Советская,67",г. Минск,Беларусь,,
220086,"ул.Советская,39",г. Минск,Беларусь,,
220077,"ул.Советская,2",г. Минск,Беларусь,,
220094,"ул.Советская,33",г. Минск,Беларусь,,
220024,"ул.Советская,58",г. Минск,Беларусь,,
220047,"ул.Советская,31",г. Минск,Беларусь,,
220013,"ул.Советская,42",г. Минск,Беларусь,,
220080,"ул.Советская,66",г. Минск,Беларусь,,
220091,"ул.Советская,59",г. Минск,Беларусь,,
220082,"ул.Советская,38",г. Минск,Беларусь,,
220080,"ул.Советская,3",г. Минск,Беларусь,,
220083,"ул.Советская,6",г. Минск,Беларусь,,
220064,"ул.Советская,63",г. Минск,Беларусь,,
220017,"ул.Советская,29",г. Минск,Беларусь,,
220083,"ул.Советская,56",г. Минск,Беларусь,,
220023,"ул.Советская,4",г. Минск,Беларусь,,
220051,"ул.Советская,26",г. Минск,Беларусь,,
220040,"ул.Советская,39",г. Минск,Беларусь,,
220040,"ул.Советская,14",г. Минск,Беларусь,,
220060,"ул.Советская,9",г. Минск,Беларусь,,
220058,"ул.Советская,23",г. Минск,Беларусь,,
220062,"ул.Советская,26",г. Минск,Беларусь,,
220080,"ул.Советская,64",г. Минск,Беларусь,,
220050,"ул.Советская,12",г. Минск,Беларусь,,
220077,"ул.Советская,4",г. Минск,Беларусь,,
220039,"ул.Советская,49",г. Минск,Беларусь,,
220025,"ул.Советская,44",г. Минск,Беларусь,,
220040,"ул.Советская,21",г. Минск,Беларусь,,
220099,"ул.Советская,34",г. Минск,Беларусь,,
220092,"ул.Советская,42",г. Минск,Беларусь,,
220053,"ул.Советская,37",г. Минск,Беларусь,,
220013,"ул.Советская,60",г. Минск,Беларусь,,
220033,"ул.Советская,65",г. Минск,Беларусь,,
220091,"ул.Советская,20",г. Минск,Беларусь,,
220055,"ул.Советская,45",г. Минск,Беларусь,,
220033,"ул.Советская,30",г. Минск,Беларусь,,
220069,"ул.Советская,22",г. Минск,Беларусь,,
220038,"ул.Советская,51",г. Минск,Беларусь,,
220054,"ул.Советская,41",г. Минск,Беларусь,,
220066,"ул.Советская,33",г. Минск,Беларусь,,
220040,"ул.Советская,11",г. Минск,Беларусь,,
220050,"ул.Советская,28",г. Минск,Беларусь,,
220091,"ул.Советская,47",г. Минск,Беларусь,,
220064,"ул.Советская,5",г. Минск,Беларусь,,
220012,"ул.Советская,14",г. Минск,Беларусь,,
220058,"ул.Советская,3",г. Минск,Беларусь,,
220089,"ул.Советская,59",г. Минск,Беларусь,,
220050,"ул.Советская,66",г. Минск,Беларусь,,
220065,"ул.Советская,63",г. Минск,Беларусь,,
220068,"ул.Советская,60",г. Минск,Беларусь,,
220082,"ул.Советская,9",г. Минск,Беларусь,,
220035,"ул.Советская,12",г. Минск,Беларусь,,
220015,"ул.Советская,33",г. Минск,Беларусь,,
220070,"ул.Советская,40",г. Минск,Беларусь,,
220019,"ул.Советская,15",г. Минск,Беларусь,,
220081,"ул.Советская,1",г. Минск,Беларусь,,
220027,"ул.Советская,18",г. Минск,Беларусь,,
220093,"ул.Советская,46",г. Минск,Беларусь,,
220035,"ул.Советская,53",г. Минск,Беларусь,,
220024,"ул.Советская,22",г. Минск,Беларусь,,
220040,"ул.Советская,3",г. Минск,Беларусь,,
220057,"ул.Советская,8",г. Минск,Беларусь,,
220083,"ул.Советская,56",г. Минск,Беларусь,,
220025,"ул.Советская,54",г. Минск,Беларусь,,
220074,"ул.Советская,56",г. Минск,Беларусь,,
220036,"ул.Советская,47",г. Минск,Беларусь,,
220017,"ул.Советская,35",г. Минск,Беларусь,,
220034,"ул.Советская,15",г. Минск,Беларусь,,
220044,"ул.Советская,10",г. Минск,Беларусь,,
220038,"ул.Советская,27",г. Минск,Беларусь,,
220079,"ул.Советская,36",г. Минск,Беларусь,,
220081,"ул.Советская,36",г. Минск,Беларусь,,
220079,"ул.Советская,66",г. Минск,Беларусь,,
220032,"ул.Советская,60",г. Минск,Беларусь,,
220025,"ул.Советская,13",г. Минск,Беларусь,,
220059,"ул.Советская,36",г. Минск,Беларусь,,
220022,"ул.Советская,28",г. Минск,Беларусь,,
220070,"ул.Советская,53",г. Минск,Беларусь,,
220090,"ул.Советская,8",г. Минск,Беларусь,,
220043,"ул.Советская,66",г. Минск,Беларусь,,
220097,"ул.Советская,39",г. Минск,Беларусь,,
220098,"ул.Советская,52",г. Минск,Беларусь,,
220065,"ул.Советская,32",г. Минск,Беларусь,,
220015,"ул.Советская,66",г. Минск,Беларусь,,
220063,"ул.Советская,12",г. Минск,Беларусь,,
220062,"ул.Советская,50",г. Минск,Беларусь,,
220084,"ул.Советская,60",г. Минск,Беларусь,,
220049,"ул.Советская,13",г. Минск,Беларусь,,
220085,"ул.Советская,64",г. Минск,Беларусь,,
220080,"ул.Советская,28",г. Минск,Беларусь,,
220047,"ул.Советская,51",г. Минск,Беларусь,,
220099,"ул.Советская,24",г. Минск,Беларусь,,
220084,"ул.Советская,58",г. Минск,Беларусь,,
220038,"ул.Советская,27",г. Минск,Беларусь,,
220082,"ул.Советская,17",г. Минск,Беларусь,,
220015,"ул.Советская,66",г. Минск,Беларусь,,
220076,"ул.Советская,5",г. Минск,Беларусь,,
220098,"ул.Советская,12",г. Минск,Беларусь,,
220088,"ул.Советская,19",г. Минск,Беларусь,,
220046,"ул.Советская,23",г. Минск,Беларусь,,
220087,"ул.Советская,29",г. Минск,Беларусь,,
220069,"ул.Советская,26",г. Минск,Беларусь,,
220032,"ул.Советская,32",г. Минск,Беларусь,,
220045,"ул.Советская,59",г. Минск,Беларусь,,
220090,"ул.Советская,50",г. Минск,Беларусь,,
220097,"ул.Советская,21",г. Минск,Беларусь,,
220084,"ул.Советская,48",г. Минск,Беларусь,,
220027,"ул.Советская,60",г. Минск,Беларусь,,
220040,"ул.Советская,24",г. Минск,Беларусь,,
220010,"ул.Советская,22",г. Минск,Беларусь,,
220025,"ул.Советская,66",г. Минск,Беларусь,,
220025,"ул.Советская,56",г. Минск,Беларусь,,
220091,"ул.Советская,28",г. Минск,Беларусь,,
220089,"ул.Советская,15",г. Минск,Беларусь,,
220029,"ул.Советская,18",г. Минск,Беларусь,,
220093,"ул.Советская,14",г. Минск,Беларусь,,
220020,"ул.Советская,58",г. Минск,Беларусь,,
220068,"ул.Советская,46",г. Минск,Беларусь,,
220065,"ул.Советская,65",г. Минск,Беларусь,,
220060,"ул.Советская,51",г. Минск,Беларусь,,
220017,"ул.Советская,5",г. Минск,Беларусь,,
220054,"ул.Советская,16",г. Минск,Беларусь,,
220034,"ул.Советская,38",г. Минск,Беларусь,,
220029,"ул.Советская,67",г. Минск,Беларусь,,
220066,"ул.Советская,52",г. Минск,Беларусь,,
220062,"ул.Советская,52",г. Минск,Беларусь,,
220086,"ул.Советская,32",г. Минск,Беларусь,,
220056,"ул.Советская,2",г. Минск,Беларусь,,
220031,"ул.Советская,2",г. Минск,Беларусь,,
220014,"ул.Советская,31",г. Минск,Беларусь,,
220095,"ул.Советская,58",г. Минск,Беларусь,,
220098,"ул.Советская,55",г. Минск,Беларусь,,
220040,"ул.Советская,9",г. Минск,Беларусь,,
220023,"ул.Советская,39",г. Минск,Беларусь,,
220078,"ул.Советская,54",г. Минск,Беларусь,,
220088,"ул.Советская,19",г. Минск,Беларусь,,
220096,"ул.Советская,3",г. Минск,Беларусь,,
220050,"ул.Советская,10",г. Минск,Беларусь,,
220031,"ул.Советская,56",г. Минск,Беларусь,,
220093,"ул.Советская,35",г. Минск,Беларусь,,
220062,"ул.Советская,2",г. Минск,Беларусь,,
220099,"ул.Советская,56",г. Минск,Беларусь,,
220065,"ул.Советская,68",г. Минск,Беларусь,,
220077,"ул.Советская,22",г. Минск,Беларусь,,
220070,"ул.Советская,42",г. Минск,Беларусь,,
220065,"ул.Советская,68",г. Минск,Беларусь,,
220093,"ул.Советская,37",г. Минск,Беларусь,,
220094,"ул.Советская,46",г. Минск,Беларусь,,
220096,"ул.Советская,2",г. Минск,Беларусь,,
220047,"ул.Советская,13",г. Минск,Беларусь,,
220064,"ул.Советская,47",г. Минск,Беларусь,,
220083,"ул.Советская,9",г. Минск,Беларусь,,
220052,"ул.Советская,27",г. Минск,Беларусь,,
220023,"ул.Советская,55",г. Минск,Беларусь,,
220065,"ул.Советская,20",г. Минск,Беларусь,,
220054,"ул.Советская,11",г. Минск,Беларусь,,
220032,"ул.Советская,8",г. Минск,Беларусь,,
220018,"ул.Советская,63",г. Минск,Беларусь,,
220091,"ул.Советская,60",г. Минск,Беларусь,,
220022,"ул.Советская,51",г. Минск,Беларусь,,
220012,"ул.Советская,50",г. Минск,Беларусь,,
220081,"ул.Советская,35",г. Минск,Беларусь,,
220026,"ул.Советская,45",г. Минск,Беларусь,,
220070,"ул.Советская,32",г. Минск,Беларусь,,
220023,"ул.Советская,60",г. Минск,Беларусь,,
220092,"ул.Советская,50",г. Минск,Беларусь,,
220015,"ул.Советская,5",г. Минск,Беларусь,,
220088,"ул.Советская,30",г. Минск,Беларусь,,
220040,"ул.Советская,24",г. Минск,Беларусь,,
220050,"ул.Советская,3",г. Минск,Беларусь,,
220087,"ул.Советская,49",г. Минск,Беларусь,,
220072,"ул.Советская,59",г. Минск,Беларусь,,
220068,"ул.Советская,31",г. Минск,Беларусь,,
220030,"ул.Советская,63",г. Минск,Беларусь,,
220038,"ул.Советская,3",г. Минск,Беларусь,,
220077,"ул.Советская,46",г. Минск,Беларусь,,
220020,"ул.Советская,14",г. Минск,Беларусь,,
220027,"ул.Советская,5",г. Минск,Беларусь,,
220024,"ул.Советская,43",г. Минск,Беларусь,,
220064,"ул.Советская,54",г. Минск,Беларусь,,
220099,"ул.Советская,64",г. Минск,Беларусь,,
220051,"ул.Советская,9",г. Минск,Беларусь,,
220040,"ул.Советская,10",г. Минск,Беларусь,,
220073,"ул.Советская,28",г. Минск,Беларусь,,
220027,"ул.Советская,16",г. Минск,Беларусь,,
220062,"ул.Советская,7",г. Минск,Беларусь,,
220054,"ул.Советская,66",г. Минск,Беларусь,,
220062,"ул.Советская,16",г. Минск,Беларусь,,
220031,"ул.Советская,33",г. Минск,Беларусь,,
220069,"ул.Советская,44",г. Минск,Беларусь,,
220011,"ул.Советская,70",г. Минск,Беларусь,,
220098,"ул.Советская,52",г. Минск,Беларусь,,
220032,"ул.Советская,44",г. Минск,Беларусь,,
220048,"ул.Советская,31",г. Минск,Беларусь,,
220064,"ул.Советская,66",г. Минск,Беларусь,,
220075,"ул.Советская,62",г. Минск,Беларусь,,
220092,"ул.Советская,36",г. Минск,Беларусь,,
220069,"ул.Советская,3",г. Минск,Беларусь,,
220066,"ул.Советская,51",г. Минск,Беларусь,,
220012,"ул.Советская,65",г. Минск,Беларусь,,
220017,"ул.Советская,1",г. Минск,Беларусь,,
220081,"ул.Советская,16",г. Минск,Беларусь,,
